"","state","county","GEOID","year","total_county_pop","acp_outreach","ag_rcpp","ag_reap","ag_reconnect","ag_urban_forest","airport_infrastructure_comp","airport_infrastructure_formula","airport_terminal","asap","bric","bridge","brownfield","buses","capital_investment","carbon_capture_dem","cdbg_entitlement","charge_fuel_infra","clean_hydrogen","clean_school_bus","climate_coasts","coc","crisi","culvert_restore","dac_hubs","dhs_flood","doe_battery","doe_carbon_storage","doe_grid_innovation","doe_grid_resilience","doe_hydrogen_electro","doe_rural_energy","doi_aging_infra","doi_drought","doi_rural_water","doi_water_recycle","doi_water_storage","dot_tc","elderly","epa_great_lakes","ferry_rural_comms","fhwa_carbon","fhwa_protect_comp","fhwa_stp","fhwa_tap","fra_intercity_rail","fra_rail_cross","fs_wildfire","fta_5307_5340","fta_5310","fta_5337_combined","fta_5339","fta_rail_vehicle","grrp_comp","grrp_elements","grrp_leading","hcv","home","hud_disability","hud_esg","hud_hopwa","indian_health","indian_water","infra","land_port","low_no_emission","mega","motor_carrier_safety","national_lab","natural_gas","ntia_middle_mile","ports","public_hsg","public_hsg_cap","raise","reconnect_community","rural_surface","s8_project","safe_streets","smart_grid","tribal_broadband","ttp"
"2583","TN","Rutherford County","47149","2022-2023",324139,0,0,0,528840,0,0,0,0,0,0,0,0,0,0,0,1909571,0,0,0,0,1440213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534099,0,0,1241992,0,4199662,503284,0,0,0,12143899,231958,778042,278529,0,0,0,0,16119750,1031614,0,0,0,0,0,0,0,0,0,0,0,31184,0,0,388747,690202,0,0,0,6482207,588000,0,0,0
"2584","TN","Scott County","47151","2022-2023",22020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,0,0,0
"2585","TN","Sequatchie County","47153","2022-2023",14936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,388,46,0,0,0,339,26,15,17,0,0,0,0,3072277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14641311,0,0,0,0,0,0,0
"2586","TN","Sevier County","47155","2022-2023",98007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587537,0,0,106453,0,885582,106128,0,0,232000,580490,58351,0,47944,0,0,0,0,0,0,99517,0,0,0,0,0,0,0,0,0,0,0,0,0,1204532,1063648,0,0,0,566512,494000,0,0,0
"2587","TN","Shelby County","47157","2022-2023",936611,300000,0,190603,0,0,2976341,33647458,15800000,0,0,197000000,2000000,54000000,74295599,0,15166552,0,0,6715000,0,16242319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5886672,0,0,4928074,0,40996801,4913024,0,0,0,35780387,2052377,3308179,1703064,0,0,0,0,132160862,9364046,1574600,1140477,8746344,0,0,0,0,22378905,0,0,0,0,0,0,15627453,13968628,38200000,2693160,0,294064909,640000,0,0,0
"2588","TN","Smith County","47159","2022-2023",19926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22600000,0,0,0,0,0,31184,0,0,439539,409017,0,0,0,0,0,0,0,0
"2589","TN","Stewart County","47161","2022-2023",13553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119038,0,0,0,0
"2590","TN","Sullivan County","47163","2022-2023",157707,0,0,0,0,0,0,174126,0,0,0,0,0,0,0,0,1296015,0,0,0,0,877490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298243,0,0,638230,0,0,0,0,0,0,3807233,0,0,0,0,0,0,0,19967877,2531696,29661,0,1133529,0,0,0,0,0,0,0,0,0,0,0,2002821,3263287,0,0,0,5779680,120000,0,0,0
"2591","TN","Sumner County","47165","2022-2023",187680,0,0,31754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267078,0,0,783941,0,6521634,781547,0,0,0,9033798,360452,1209046,432819,0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966652,3171120,0,0,0,5167156,0,0,0,0
"2592","TN","Tipton County","47167","2022-2023",61562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955535,1484734,0,0,0,1114675,0,0,0,0
"2593","TN","Trousdale County","47169","2022-2023",10910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225767,219265,0,0,0,0,0,0,0,0
"2594","TN","Unicoi County","47171","2022-2023",17821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926,0,0,0,0,0,0,18095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520722,382149,0,0,0,832240,0,0,0,0
"2595","TN","Union County","47173","2022-2023",19678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2596","TN","Van Buren County","47175","2022-2023",5813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2597","TN","Warren County","47177","2022-2023",40971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30660000,0,46299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31184,0,0,0,0,0,0,0,4323408,0,0,0,0
"2598","TN","Washington County","47179","2022-2023",128874,0,0,0,0,0,0,174126,0,0,0,0,0,0,0,0,1128266,0,0,0,0,976980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625716,0,0,484113,0,0,0,0,0,0,2974095,0,0,0,0,0,0,0,7611988,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,4488252,2376512,0,0,0,10221544,0,0,0,0
"2599","TN","Wayne County","47181","2022-2023",16638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580000,0,115538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2600","TN","Weakley County","47183","2022-2023",33377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,105116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711951,602594,0,0,0,1771361,0,0,0,0
"2601","TN","White County","47185","2022-2023",27087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31184,0,0,970651,859468,0,0,0,757892,0,0,0,0
"2602","TN","Williamson County","47187","2022-2023",232380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737387,0,0,0,0,698733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509525,0,0,832466,0,6925312,829924,0,0,0,9576058,382088,1281602,458803,0,0,0,0,3194772,0,58342,0,0,0,0,0,0,0,0,0,0,0,0,0,1780554,1134606,0,0,0,1579105,592000,0,0,0
"2603","TN","Wilson County","47189","2022-2023",140604,0,0,0,528840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127500,0,0,364742,0,3034299,363628,0,0,0,4198442,167519,561897,201153,0,0,0,0,0,0,71127,0,0,0,0,0,0,0,0,0,0,31184,0,0,3287851,2361520,0,0,0,734147,568000,0,0,0
"2604","TX","Anderson County","48001","2022-2023",57917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041046,54857,0,0,0
"2605","TX","Andrews County","48003","2022-2023",18227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756621,0,0,0,0,0,0,0,35294,0,0,0
"2606","TX","Angelina County","48005","2022-2023",87119,0,0,0,0,0,0,0,0,0,0,0,0,459555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27628270,0,250342,0,0,0,0,0,0,0,0,0,0,0,0,0,1824422,2102728,0,0,0,3177108,0,0,0,0
"2607","TX","Aransas County","48007","2022-2023",24220,0,4166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2608","TX","Archer County","48009","2022-2023",8754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11681,0,0,0,0,0,0,76582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136784,75364,0,0,0,156202,0,0,0,0
"2609","TX","Armstrong County","48011","2022-2023",1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220189,374154,0,0,0,0,0,0,0,0
"2610","TX","Atascosa County","48013","2022-2023",50194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60625,0,0,0,0,0,0,0,0,0,0,0,0,0,949843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700586,674087,0,0,0,1758863,0,3778389,0,0
"2611","TX","Austin County","48015","2022-2023",29892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148022,158893,0,0,0,924429,307692,0,0,0
"2612","TX","Bailey County","48017","2022-2023",6916,0,0,0,3321350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424532,0,0,0,0,0,0,109296,64000,0,0,0
"2613","TX","Bandera County","48019","2022-2023",22770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3778389,0,0
"2614","TX","Bastrop County","48021","2022-2023",86839,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052328,776876,0,0,0,1243992,386667,0,0,0
"2615","TX","Baylor County","48023","2022-2023",3560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981277,995094,0,0,0,0,0,0,0,0
"2616","TX","Bee County","48025","2022-2023",32609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3128974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271794,1111388,0,0,0,0,0,0,0,0
"2617","TX","Bell County","48027","2022-2023",355700,0,0,0,0,0,0,376132,5000000,0,0,0,0,0,0,0,3665002,0,0,9875000,0,1186910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652772,0,8982071,1019577,0,0,0,7819840,345899,0,331132,0,0,0,0,34666875,1196546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338489,2953079,0,0,0,4046453,267258,0,0,0
"2618","TX","Bexar County","48029","2022-2023",1978826,125000,0,0,0,0,0,10457856,20000000,0,11696723,0,0,0,166214600,0,31066622,0,0,5925000,0,27361067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,7273617,0,0,9781357,60625,82019788,9310267,0,4886512,0,76016273,4407365,0,6599698,0,0,0,0,319008609,13965756,2587384,2677581,2714440,0,0,0,0,3187200,0,0,0,0,0,0,58774699,37514401,0,2960000,0,83040543,4700000,3778389,0,0
"2619","TX","Blanco County","48031","2022-2023",11733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193078,251743,0,0,0,0,0,0,0,0
"2620","TX","Borden County","48033","2022-2023",653,0,0,0,8215117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756621,0,84059,0,0,0,0,0,35294,0,0,0
"2621","TX","Bosque County","48035","2022-2023",18428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8570000,0,439284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401230,370670,0,0,0,595034,0,0,0,0
"2622","TX","Bowie County","48037","2022-2023",93622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737216,0,0,0,0,217707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335168,0,0,0,0,0,0,1864176,0,0,0,0,0,0,0,31748889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648990,807097,4166667,0,0,4425331,0,0,0,0
"2623","TX","Brazoria County","48039","2022-2023",368062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113993,0,0,0,0,0,0,0,0,70542667,0,0,0,0,0,0,0,0,0,121833,0,0,0,0,0,1933572,0,12174039,1381905,0,0,0,14289233,492880,1826040,834454,0,0,0,0,10681061,1138680,331047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806593,307692,0,0,0
"2624","TX","Brazos County","48041","2022-2023",226370,0,0,0,0,0,0,697561,0,0,0,0,0,459555,0,0,4113521,0,0,0,0,118191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903262,0,0,1102504,0,0,0,0,0,0,8158375,0,0,0,0,0,0,0,29151747,1911340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2391548,1989365,0,0,0,6207281,210000,0,0,0
"2625","TX","Brewster County","48043","2022-2023",9231,0,0,0,8333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181484,240578,0,0,0,0,0,0,0,0
"2626","TX","Briscoe County","48045","2022-2023",1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2627","TX","Brooks County","48047","2022-2023",7100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839339,709611,0,0,0,1177821,0,0,0,0
"2628","TX","Brown County","48049","2022-2023",37805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4892838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382756,1535168,0,0,0,888469,0,0,0,0
"2629","TX","Burleson County","48051","2022-2023",18237,0,0,0,0,0,0,0,0,0,0,0,0,459555,0,0,0,0,0,0,0,64922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319447,194156,0,0,0,0,0,0,0,0
"2630","TX","Burnet County","48053","2022-2023",47548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4399643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247932,219924,0,0,0,14074344,386667,0,0,0
"2631","TX","Caldwell County","48055","2022-2023",42817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76045,0,49711,5643,0,0,0,1892208,1897,5671,3348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201904,1178727,22942500,0,0,0,386667,0,0,0
"2632","TX","Calhoun County","48057","2022-2023",21470,0,4166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228628,410504,0,0,0,0,0,0,0,0
"2633","TX","Callahan County","48059","2022-2023",13959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319267,261569,0,0,0,0,0,0,0,0
"2634","TX","Cameron County","48061","2022-2023",422135,0,0,0,0,0,0,7662639,0,0,1762025,0,0,0,0,0,7610945,0,0,31150000,0,0,1750000,0,0,0,0,0,0,0,0,0,0,0,0,490000,0,340000,0,0,0,2268638,0,11739705,1332602,0,0,0,12261291,462889,0,514588,0,0,0,0,64764212,2806411,0,459029,0,0,0,0,180000000,4738886,0,0,0,0,0,3937500,10378220,8098444,5020730,0,0,6463227,306244,0,0,0
"2635","TX","Camp County","48063","2022-2023",12938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584054,417732,0,0,0,0,54857,0,0,0
"2636","TX","Carson County","48065","2022-2023",5957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2637","TX","Cass County","48067","2022-2023",30002,0,0,67080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859002,1020185,0,0,0,518034,0,0,0,0
"2638","TX","Castro County","48069","2022-2023",7561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2639","TX","Chambers County","48071","2022-2023",42571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000000,0,0,0,0,0,0,0,0,0,374850,0,5493372,0,0,0,0,0,0,0,0,0,0,0,0,0,286746,0,2404460,272936,0,0,0,2014419,97272,360383,164683,0,0,0,0,1438074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507692,0,0,0
"2640","TX","Cherokee County","48073","2022-2023",52341,0,0,0,25000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,2784,0,0,0,0,0,0,0,2040923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340955,312752,0,0,0,1406542,54857,0,0,0
"2641","TX","Childress County","48075","2022-2023",7219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457615,438235,0,0,0,0,0,0,0,0
"2642","TX","Clay County","48077","2022-2023",10444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271353,258828,0,0,0,0,0,0,0,0
"2643","TX","Cochran County","48079","2022-2023",2860,0,0,0,3321350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424532,0,0,0,0,0,0,0,64000,0,0,0
"2644","TX","Coke County","48081","2022-2023",3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092223,0,224291,364912,0,0,0,0,0,0,0,0
"2645","TX","Coleman County","48083","2022-2023",8281,0,0,0,8168940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012863,1040412,0,0,0,387234,0,0,0,0
"2646","TX","Collin County","48085","2022-2023",1006038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6993810,0,0,0,0,14247927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2923915,0,0,4553421,0,29007992,3292768,0,0,0,32631377,1198858,10378341,1478298,0,0,0,0,22024935,1223744,0,0,0,0,0,0,0,34333333,0,0,0,0,0,0,478085,375884,25000000,40000000,0,4711901,790000,0,0,0
"2647","TX","Collingsworth County","48087","2022-2023",2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283028,228696,0,0,0,0,0,0,0,0
"2648","TX","Colorado County","48089","2022-2023",21357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153976,307692,0,0,0
"2649","TX","Comal County","48091","2022-2023",148921,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,897139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715343,60625,5998378,680891,0,0,0,5560865,322414,0,482791,0,0,0,0,4175538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830429,851518,0,0,0,3463910,0,3778389,0,0
