"","quantile","quantile_range_min","quantile_range_max","indicator","program","data_level","funding_average_per_1k"
"5866","20%",0.0958970199213964,0.123979461307532,"poverty_rate","clean_school_bus","county",15128.1796905323
"5867","40%",0.123979461307532,0.153757678193382,"poverty_rate","clean_school_bus","county",27401.0887197266
"5868","60%",0.153757678193382,0.196456484710325,"poverty_rate","clean_school_bus","county",44356.4721213099
"5869","80%",0.196456484710325,NA,"poverty_rate","clean_school_bus","county",32069.2340688889
"5870","0%",0,12.282838226055,"pop_density","clean_school_bus","county",36590.0350446551
"5871","20%",12.282838226055,32.6829269568335,"pop_density","clean_school_bus","county",42188.3559041774
"5872","40%",32.6829269568335,66.708567044792,"pop_density","clean_school_bus","county",28696.857058231
"5873","60%",66.708567044792,189.795253166894,"pop_density","clean_school_bus","county",13397.0187134574
"5874","80%",189.795253166894,NA,"pop_density","clean_school_bus","county",13834.9852085465
"5875","0%",0,42894,"med_hh_income","clean_school_bus","county",43252.3635646773
"5876","20%",42894,50031,"med_hh_income","clean_school_bus","county",27633.1006226574
"5877","40%",50031,55523,"med_hh_income","clean_school_bus","county",23708.0157503966
"5878","60%",55523,63877,"med_hh_income","clean_school_bus","county",26004.2659654845
"5879","80%",63877,NA,"med_hh_income","clean_school_bus","county",14120.643691517
"5880","0%",0,23,"transport_costs","clean_school_bus","county",17500.383241535
"5881","20%",23,26,"transport_costs","clean_school_bus","county",13581.7158815825
"5882","40%",26,29,"transport_costs","clean_school_bus","county",26500.9752038558
"5883","60%",29,32,"transport_costs","clean_school_bus","county",47294.4966911516
"5884","80%",32,NA,"transport_costs","clean_school_bus","county",40032.9869763951
"5885","0%",0,19870.4,"annual_vehicle_mi_per_hh","clean_school_bus","county",19697.1451177198
"5886","20%",19870.4,21283.8,"annual_vehicle_mi_per_hh","clean_school_bus","county",32444.5515353181
"5887","40%",21283.8,22234.2,"annual_vehicle_mi_per_hh","clean_school_bus","county",31829.5547002131
"5888","60%",22234.2,23392.2,"annual_vehicle_mi_per_hh","clean_school_bus","county",32465.6338542814
"5889","80%",23392.2,NA,"annual_vehicle_mi_per_hh","clean_school_bus","county",21618.1264460175
"5890","0%",0,0.00185293940876971,"capacity_environment","clean_school_bus","county",35590.2764270486
"5891","20%",0.00185293940876971,0.00248046482303201,"capacity_environment","clean_school_bus","county",19500.7515804586
"5892","40%",0.00248046482303201,0.0032181789446472,"capacity_environment","clean_school_bus","county",35679.9210892949
"5893","60%",0.0032181789446472,0.0044988004744316,"capacity_environment","clean_school_bus","county",23063.6685994405
"5894","80%",0.0044988004744316,NA,"capacity_environment","clean_school_bus","county",23666.469618288
"5895","0%",0,0.00151950237588354,"capacity_transport","clean_school_bus","county",21744.8267586901
"5896","20%",0.00151950237588354,0.00208243218638196,"capacity_transport","clean_school_bus","county",35490.879875386
"5897","40%",0.00208243218638196,0.00283736821511839,"capacity_transport","clean_school_bus","county",25411.7976484675
"5898","60%",0.00283736821511839,0.00433021203740841,"capacity_transport","clean_school_bus","county",22685.809457476
"5899","80%",0.00433021203740841,NA,"capacity_transport","clean_school_bus","county",32192.6338757098
"5900","0%",0,0.193021414988897,"age_under_18","clean_school_bus","county",46092.3782310081
"5901","20%",0.193021414988897,0.212970812090055,"age_under_18","clean_school_bus","county",27249.8670359451
"5902","40%",0.212970812090055,0.227081739910748,"age_under_18","clean_school_bus","county",21358.3869205933
"5903","60%",0.227081739910748,0.243616147174651,"age_under_18","clean_school_bus","county",18633.4494046282
"5904","80%",0.243616147174651,NA,"age_under_18","clean_school_bus","county",21346.7509131489
"5905","0%",0,0.0696730704366123,"percent_poc","climate_coasts","county",0
"5906","20%",0.0696730704366123,0.130387304175809,"percent_poc","climate_coasts","county",1392.47752133477
"5907","40%",0.130387304175809,0.243703397540775,"percent_poc","climate_coasts","county",1314.80337805375
"5908","60%",0.243703397540775,0.430763417540039,"percent_poc","climate_coasts","county",2153.11883174525
"5909","80%",0.430763417540039,NA,"percent_poc","climate_coasts","county",2193.15496151503
"5910","0%",0,0.0958970199213964,"poverty_rate","climate_coasts","county",1697.76729010439
"5911","20%",0.0958970199213964,0.123979461307532,"poverty_rate","climate_coasts","county",873.805955789254
"5912","40%",0.123979461307532,0.153757678193382,"poverty_rate","climate_coasts","county",1117.80607545497
"5913","60%",0.153757678193382,0.196456484710325,"poverty_rate","climate_coasts","county",1585.53410584407
"5914","80%",0.196456484710325,NA,"poverty_rate","climate_coasts","county",1776.65172500022
"5915","0%",0,12.282838226055,"pop_density","climate_coasts","county",1801.48655909167
"5916","20%",12.282838226055,32.6829269568335,"pop_density","climate_coasts","county",1057.52034157211
"5917","40%",32.6829269568335,66.708567044792,"pop_density","climate_coasts","county",492.25187337872
"5918","60%",66.708567044792,189.795253166894,"pop_density","climate_coasts","county",2286.44217035042
"5919","80%",189.795253166894,NA,"pop_density","climate_coasts","county",1414.26586399877
"5920","0%",0,42894,"med_hh_income","climate_coasts","county",1485.42723511854
"5921","20%",42894,50031,"med_hh_income","climate_coasts","county",1409.43423782833
"5922","40%",50031,55523,"med_hh_income","climate_coasts","county",588.46390596204
"5923","60%",55523,63877,"med_hh_income","climate_coasts","county",2387.10004707579
"5924","80%",63877,NA,"med_hh_income","climate_coasts","county",1184.22822276098
"5925","0%",0,0.00185293940876971,"capacity_environment","climate_coasts","county",464.481712305357
"5926","20%",0.00185293940876971,0.00248046482303201,"capacity_environment","climate_coasts","county",724.8991921666
"5927","40%",0.00248046482303201,0.0032181789446472,"capacity_environment","climate_coasts","county",1273.02642517614
"5928","60%",0.0032181789446472,0.0044988004744316,"capacity_environment","climate_coasts","county",2523.08738902163
"5929","80%",0.0044988004744316,NA,"capacity_environment","climate_coasts","county",943.299116440481
"5930","0%",0,0,"cnw_500","climate_coasts","county",348.16175176539
"5931","60%",0,0.00309022296547301,"cnw_500","climate_coasts","county",5983.41180914966
"5932","80%",0.00309022296547301,NA,"cnw_500","climate_coasts","county",2623.31437645827
"5933","0%",0,0.0696730704366123,"percent_poc","coc","county",4643.53728384215
"5934","20%",0.0696730704366123,0.130387304175809,"percent_poc","coc","county",3400.67667242891
"5935","40%",0.130387304175809,0.243703397540775,"percent_poc","coc","county",4463.0762607735
"5936","60%",0.243703397540775,0.430763417540039,"percent_poc","coc","county",4571.8451649122
"5937","80%",0.430763417540039,NA,"percent_poc","coc","county",6555.74385315673
"5938","0%",0,0.0958970199213964,"poverty_rate","coc","county",5012.08921038443
"5939","20%",0.0958970199213964,0.123979461307532,"poverty_rate","coc","county",6193.20188125952
"5940","40%",0.123979461307532,0.153757678193382,"poverty_rate","coc","county",4554.21776328261
"5941","60%",0.153757678193382,0.196456484710325,"poverty_rate","coc","county",4455.93442978465
"5942","80%",0.196456484710325,NA,"poverty_rate","coc","county",3423.72704493904
"5943","0%",0,12.282838226055,"pop_density","coc","county",2464.44589118403
"5944","20%",12.282838226055,32.6829269568335,"pop_density","coc","county",3727.87790143683
"5945","40%",32.6829269568335,66.708567044792,"pop_density","coc","county",3320.80438698562
"5946","60%",66.708567044792,189.795253166894,"pop_density","coc","county",4460.52881017312
"5947","80%",189.795253166894,NA,"pop_density","coc","county",9659.78598641991
"5948","0%",0,42894,"med_hh_income","coc","county",2948.19127507333
"5949","20%",42894,50031,"med_hh_income","coc","county",3360.17331674511
"5950","40%",50031,55523,"med_hh_income","coc","county",4741.99985015035
"5951","60%",55523,63877,"med_hh_income","coc","county",5433.62052376734
"5952","80%",63877,NA,"med_hh_income","coc","county",7163.70652071576
"5953","0%",0,0.358364779874214,"housing_cost_burden","coc","county",3224.95876165761
"5954","20%",0.358364779874214,0.419438136081418,"housing_cost_burden","coc","county",3417.93978517043
"5955","40%",0.419438136081418,0.463664132146617,"housing_cost_burden","coc","county",4836.58771604126
"5956","60%",0.463664132146617,0.506713321187615,"housing_cost_burden","coc","county",6314.72206348588
"5957","80%",0.506713321187615,NA,"housing_cost_burden","coc","county",5843.9788955282
"5958","0%",0,0,"overcrowded_housing","coc","county",3517.80427051542
"5959","20%",0,0.000114980802491505,"overcrowded_housing","coc","county",3727.41091598066
"5960","40%",0.000114980802491505,0.000975935782991335,"overcrowded_housing","coc","county",5679.10215161053
"5961","60%",0.000975935782991335,0.00231897983604508,"overcrowded_housing","coc","county",5500.50273731396
"5962","80%",0.00231897983604508,NA,"overcrowded_housing","coc","county",5411.14854186997
"5963","0%",0,0.0957591106910417,"vacancy_rate","coc","county",7757.30384406237
"5964","20%",0.0957591106910417,0.141035423843818,"vacancy_rate","coc","county",4610.30468702255
"5965","40%",0.141035423843818,0.188696157167755,"vacancy_rate","coc","county",4222.10631694611
"5966","60%",0.188696157167755,0.261475471495352,"vacancy_rate","coc","county",2875.69161289193
"5967","80%",0.261475471495352,NA,"vacancy_rate","coc","county",4168.34487421959
"5968","0%",0,0.000479044072699297,"homelessness","coc","county",2914.52773002174
"5969","20%",0.000479044072699297,0.000928072251611573,"homelessness","coc","county",3847.8985723875
"5970","40%",0.000928072251611573,0.00162056412154294,"homelessness","coc","county",4223.42333971056
"5971","60%",0.00162056412154294,0.0031855107785133,"homelessness","coc","county",4975.17389208174
"5972","80%",0.0031855107785133,NA,"homelessness","coc","county",7821.29638231901
"5973","0%",0,0.417976547090067,"housing_units","coc","county",5405.96156348477
"5974","20%",0.417976547090067,0.451736385284891,"housing_units","coc","county",4713.5518140135
"5975","40%",0.451736385284891,0.486327038364146,"housing_units","coc","county",5263.25954424336
"5976","60%",0.486327038364146,0.54594973727145,"housing_units","coc","county",3965.4051394575
"5977","80%",0.54594973727145,NA,"housing_units","coc","county",4289.03701639437
"5978","0%",0,0.000751603261468845,"capacity_housing","coc","county",4777.65460763769
"5979","20%",0.000751603261468845,0.00100422056514032,"capacity_housing","coc","county",4406.3508566235
"5980","40%",0.00100422056514032,0.00131298610171887,"capacity_housing","coc","county",5580.9946920075
"5981","60%",0.00131298610171887,0.00189382135783653,"capacity_housing","coc","county",4199.18079974015
"5982","80%",0.00189382135783653,NA,"capacity_housing","coc","county",4638.63745205651
"5983","0%",0,0.0696730704366123,"percent_poc","crisi","county",2795.05587917376
"5984","20%",0.0696730704366123,0.130387304175809,"percent_poc","crisi","county",13280.9334280372
"5985","40%",0.130387304175809,0.243703397540775,"percent_poc","crisi","county",2982.04746675219
"5986","60%",0.243703397540775,0.430763417540039,"percent_poc","crisi","county",10370.7516456309
"5987","80%",0.430763417540039,NA,"percent_poc","crisi","county",7864.8048689922
"5988","0%",0,0.0958970199213964,"poverty_rate","crisi","county",3398.5297091704
"5989","20%",0.0958970199213964,0.123979461307532,"poverty_rate","crisi","county",4947.84149883232
"5990","40%",0.123979461307532,0.153757678193382,"poverty_rate","crisi","county",7270.58343841121
"5991","60%",0.153757678193382,0.196456484710325,"poverty_rate","crisi","county",3715.81103225916
"5992","80%",0.196456484710325,NA,"poverty_rate","crisi","county",17944.2392431366
"5993","0%",0,12.282838226055,"pop_density","crisi","county",8963.03631999544
"5994","20%",12.282838226055,32.6829269568335,"pop_density","crisi","county",19057.7666130506
"5995","40%",32.6829269568335,66.708567044792,"pop_density","crisi","county",5780.10937899411
"5996","60%",66.708567044792,189.795253166894,"pop_density","crisi","county",2422.62260550917
"5997","80%",189.795253166894,NA,"pop_density","crisi","county",1071.03010135811
"5998","0%",0,42894,"med_hh_income","crisi","county",13324.6164961554
"5999","20%",42894,50031,"med_hh_income","crisi","county",9848.9985217172
"6000","40%",50031,55523,"med_hh_income","crisi","county",7847.38613194207
"6001","60%",55523,63877,"med_hh_income","crisi","county",2739.21891923892
"6002","80%",63877,NA,"med_hh_income","crisi","county",3529.23540004826
"6003","0%",0,23,"transport_costs","crisi","county",1032.38182954209
"6004","20%",23,26,"transport_costs","crisi","county",5245.66599334974
"6005","40%",26,29,"transport_costs","crisi","county",3723.49427936436
"6006","60%",29,32,"transport_costs","crisi","county",18204.3978106984
"6007","80%",32,NA,"transport_costs","crisi","county",14475.4480240196
"6008","0%",0,19870.4,"annual_vehicle_mi_per_hh","crisi","county",4157.43173179992
"6009","20%",19870.4,21283.8,"annual_vehicle_mi_per_hh","crisi","county",10960.2964049515
"6010","40%",21283.8,22234.2,"annual_vehicle_mi_per_hh","crisi","county",5089.12200507058
"6011","60%",22234.2,23392.2,"annual_vehicle_mi_per_hh","crisi","county",8878.01306297018
"6012","80%",23392.2,NA,"annual_vehicle_mi_per_hh","crisi","county",9146.57121184632
"6013","0%",0,0.10614635593391,"commute_time","crisi","county",12599.99751244
"6014","20%",0.10614635593391,0.151567497975429,"commute_time","crisi","county",7746.48849562476
"6015","40%",0.151567497975429,0.198356167030402,"commute_time","crisi","county",2611.60140489043
"6016","60%",0.198356167030402,0.265812795296741,"commute_time","crisi","county",3881.98490626774
"6017","80%",0.265812795296741,NA,"commute_time","crisi","county",10434.3059961329
"6018","0%",0,0.0000684267848294864,"freq_fatal_accidents","crisi","county",5002.93266769803
"6019","20%",0.0000684267848294864,0.000121936349225704,"freq_fatal_accidents","crisi","county",1823.86951261084
"6020","40%",0.000121936349225704,0.000178689614811237,"freq_fatal_accidents","crisi","county",2037.46521666794
"6021","60%",0.000178689614811237,0.000283336032647708,"freq_fatal_accidents","crisi","county",12338.3625701076
"6022","80%",0.000283336032647708,NA,"freq_fatal_accidents","crisi","county",16075.1176788089
"6023","0%",0,0.016141623028331,"green_commute","crisi","county",4242.59520967563
"6024","20%",0.016141623028331,0.0251409902621746,"green_commute","crisi","county",8184.98354771218
