"","county","state","year","GISJOIN","GEO_ID","FIPS","total_county_pop","state_pop_shr","county_area","state_area_shr","ag_reconnect","airport_infrastructure","airport_terminal","asap","bridge","buses","capital_investment","clean_school_bus","doe_nuclear","doi_aging_infra","doi_rural_water","doi_water_recycle","doi_water_storage","ferry_rural_comms","fra_rail_cross","fs_wildfire","fta_rail_vehicle","indian_water","infra","low_no_emission","natural_gas","ntia_middle_mile","ports","raise","reconnect_community","rural_surface","safe_streets","tribal_broadband","cdbg_entitlement","coc","home","public_hsg","public_hsg_cap","elderly","hcv","s8_project","fy_2022_ttp","fta_5307_5340","fta_5310","fta_5339","fta_5337_combined"
"80","Juneau City and Borough","AK",2022,"G0201100","0500000US02110",2110,32099,0.043807264,7116686537,0.00471771,0,0,0,0,0,0.995341614906832,0,0,0,0,0,0,0,0.998757763975155,0,0,0,0,0,0,0,0,0,0,0,0,0.971739130434783,0.995962732919255,0,0.94472049689441,0,0,0,0.949689440993789,0,0.874534161490683,0.901863354037267,0,0,0,0
"81","Kenai Peninsula Borough","AK",2022,"G0201220","0500000US02122",2122,58809,0.079775692,42366924057,0.028085381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987888198757764,0,0,0,0,0.985093167701863,0.981366459627329,0,0.862422360248447,0,0,0,0.00031055900621118,0,0,0.941925465838509,0,0,0,0
"82","Ketchikan Gateway Borough","AK",2022,"G0201300","0500000US02130",2130,13833,0.01894012,12751661218,0.008453181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999378881987578,0,0,0,0,0,0,0.982919254658385,0,0,0,0,0,0,0.00031055900621118,0,0,0.962111801242236,0,0,0,0
"83","Kodiak Island Borough","AK",2022,"G0201500","0500000US02150",2150,13383,0.017960435,17629887789,0.011686997,0,0,0,0,0.999068322981366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0.97639751552795,0,0,0,0
"84","Kusilvak Census Area","AK",2022,"G0201580","0500000US02158",2158,8298,0.011351299,46584463341,0.030881222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998757763975155,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0.998757763975155,0,0,0,0
"85","Lake and Peninsula Borough","AK",2022,"G0201640","0500000US02164",2164,1156,0.001339763,68282634592,0.045265118,0.999689440993789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999378881987578,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,1,0,0,0,0
"86","Matanuska-Susitna Borough","AK",2022,"G0201700","0500000US02170",2170,107360,0.145127869,64654882987,0.042860251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94472049689441,0,0,0.816770186335404,0,0,0,0.869254658385093,0,0.31304347826087,0.922670807453416,0,0,0,0
"87","Nome Census Area","AK",2022,"G0201800","0500000US02180",2180,10009,0.013682976,60127739703,0.039859171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997826086956522,0,0,0,0.998447204968944,0,0,0,0,0,0,0,0.00031055900621118,0,0,0.999689440993789,0,0,0,0
"88","North Slope Borough","AK",2022,"G0201850","0500000US02185",2185,9375,0.014763211,2.32e+11,0.153758803,0.995652173913044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0.985403726708075,0,0,0,0
"89","Northwest Arctic Borough","AK",2022,"G0201880","0500000US02188",2188,7709,0.010565921,94003073160,0.062315407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.814906832298137,0,0,0.993788819875776,0,0,0,0
"90","Petersburg Borough","AK",2022,"G0201950","0500000US02195",2195,3278,0.004576392,7537673793,0.004996786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.969254658385093,0.990993788819876,0,0,0,0
"91","Prince of Wales-Hyder Census Area","AK",2022,"G0201980","0500000US02198",2198,6338,0.007997815,13748046428,0.009113693,0.997826086956522,0,0,0,0,0.994409937888199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996273291925466,0,0,0,0,0,0.00031055900621118,0,0,0.999378881987578,0,0,0,0
"92","Sitka City and Borough","AK",2022,"G0202200","0500000US02220",2220,8569,0.01157414,7522650447,0.004986827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997515527950311,0,0,0.996894409937888,0,0,0.953105590062112,0,0,0,0.00031055900621118,0,0,0.943167701863354,0,0,0,0
"93","Skagway Municipality","AK",2022,"G0202300","0500000US02230",2230,1300,0.001805827,1127803500,0.00074763,0.999378881987578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0.944409937888199,0,0,0,0
"94","Southeast Fairbanks Census Area","AK",2022,"G0202400","0500000US02240",2240,6911,0.009306326,65062065725,0.043130176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998757763975155,0,0,0,0,0,0.00031055900621118,0,0,0.976086956521739,0,0,0,0
"95","Wrangell City and Borough","AK",2022,"G0202750","0500000US02275",2275,2510,0.002937696,6681376401,0.004429139,0,0,0,0,0,0,0,0.990372670807453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0.992546583850932,0,0,0,0
"96","Yakutat City and Borough","AK",2022,"G0202820","0500000US02282",2282,597,0.000763638,20166270607,0.013368386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0.994409937888199,0,0,0,0
"97","Yukon-Koyukuk Census Area","AK",2022,"G0202900","0500000US02290",2290,5305,0.007382285,3.83e+11,0.253882636,0.998447204968944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999068322981366,0,0,0,0,0,0.00031055900621118,0,0,0.999068322981366,0,0,0,0
"98","Apache County","AZ",2022,"G0400010","0500000US04001",4001,71714,0.009389899,29057639301,0.098427112,0.933229813664596,0,0,0,0,0,0,0.927329192546584,0,0,0,0,0,0,0,0,0,0.997204968944099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0.580434782608696,0.345031055900621,0.993167701863354,0,0,0,0
"99","Cochise County","AZ",2022,"G0400030","0500000US04003",4003,126442,0.017670351,16100841109,0.054538474,0.925465838509317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831366459627329,0,0,0,0,0.00031055900621118,0.759937888198758,0.473913043478261,0,0.757453416149068,0,0,0
"100","Coconino County","AZ",2022,"G0400050","0500000US04005",4005,142254,0.020474339,48332768497,0.163717871,0,0,0,0,0,0,0.995962732919255,0,0,0,0,0,0,0,0,0,0,0,0.996583850931677,0,0,0,0,0,0,0,0.873913043478261,0.974844720496894,0.838198757763975,0,0,0.562422360248447,0.626086956521739,0.00031055900621118,0.782298136645963,0.477639751552795,0.981987577639752,0.968944099378882,0,0,0
"101","Gila County","AZ",2022,"G0400070","0500000US04007",4007,53846,0.007516524,12418536959,0.042065383,0.927329192546584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984472049689441,0,0.997826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0.590062111801242,0.356521739130435,0.965217391304348,0,0,0,0
"102","Graham County","AZ",2022,"G0400090","0500000US04009",4009,38304,0.005388318,12018088190,0.040708941,0.929503105590062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992546583850932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0.970496894409938,0,0,0,0
"103","Greenlee County","AZ",2022,"G0400110","0500000US04011",4011,9465,0.001347892,4784874950,0.016207835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"104","La Paz County","AZ",2022,"G0400120","0500000US04012",4012,21035,0.002379505,11682606471,0.039572562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999068322981366,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0.968633540372671,0,0,0,0
"105","Maricopa County","AZ",2022,"G0400130","0500000US04013",4013,4412779,0.616903626,23895239540,0.080940485,0.92360248447205,0,0.975776397515528,0,0.98944099378882,0,0.996583850931677,0.890683229813665,0,0,0,0,0.99472049689441,0,0,0,0,0.992857142857143,0,0.956832298136646,0,0,0,0.941614906832298,0,0,0.812422360248447,0,0.92888198757764,0.922981366459627,0.915217391304348,0.500621118012422,0.488509316770186,0.799378881987578,0.764906832298137,0.591614906832298,0.87360248447205,0.879503105590062,0.922981366459627,0.926708074534161,0.92111801242236
"106","Mohave County","AZ",2022,"G0400150","0500000US04015",4015,210998,0.02984432,34863426780,0.11809309,0,0,0,0,0,0,0,0.932298136645963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813664596273292,0.646583850931677,0.37639751552795,0.917391304347826,0.737267080745342,0,0,0
"107","Navajo County","AZ",2022,"G0400170","0500000US04017",4017,110271,0.015059464,25793189380,0.087369422,0.935714285714286,0,0,0,0,0,0,0.898757763975155,0,0,0,0,0,0,0,0,0,0.996273291925466,0,0,0,0,0,0.937577639751553,0,0,0,0.988819875776398,0,0,0,0.493788819875776,0.503726708074534,0.00031055900621118,0.620496894409938,0.340683229813665,0.986335403726708,0,0,0,0
"108","Pima County","AZ",2022,"G0400190","0500000US04019",4019,1038476,0.146211798,23803692040,0.080630386,0.924844720496894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994099378881988,0,0.970807453416149,0,0.929813664596273,0,0.959627329192547,0.988819875776398,0,0.876708074534161,0,0.932298136645963,0.951242236024845,0.943478260869565,0.613975155279503,0.537267080745342,0.867080745341615,0.805590062111801,0.37111801242236,0.911801242236025,0.893478260869565,0.958695652173913,0.949689440993789,0.899689440993789
"109","Pinal County","AZ",2022,"G0400210","0500000US04021",4021,447559,0.059416999,13920361028,0.047152521,0.925776397515528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995031055900621,0,0,0,0,0,0,0,0,0,0.968944099378882,0.876708074534161,0,0.873291925465839,0.48944099378882,0.484782608695652,0.00031055900621118,0.638509316770186,0.309937888198758,0.912732919254658,0.813664596273292,0.859937888198758,0.87111801242236,0.912111801242236
"110","Santa Cruz County","AZ",2022,"G0400230","0500000US04023",4023,46594,0.006704568,3204921304,0.010856049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741304347826087,0.782298136645963,0.00031055900621118,0.67111801242236,0,0,0,0,0,0
"111","Yavapai County","AZ",2022,"G0400250","0500000US04025",4025,232396,0.033024763,21049658793,0.071301633,0,0,0,0,0,0,0,0,0,0,0,0,0.995031055900621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909316770186335,0,0.811801242236025,0,0,0,0,0.883229813664596,0,0.412111801242236,0.878571428571429,0.748136645962733,0,0,0
"112","Yuma County","AZ",2022,"G0400270","0500000US04027",4027,211931,0.028667634,14294025472,0.048418236,0,0,0,0,0,0,0,0.917391304347826,0,0.995652173913044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972049689440994,0.854347826086956,0,0.880124223602484,0.547204968944099,0.506521739130435,0.00031055900621118,0.874534161490683,0.457453416149068,0.877018633540373,0.874534161490683,0,0,0
"113","Arkansas County","AR",2022,"G0500010","0500000US05001",5001,17761,0.005745584,2690330642,0.019525892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812111801242236,0.799068322981366,0.948757763975155,0.841304347826087,0.924223602484472,0,0,0,0,0
"114","Ashley County","AR",2022,"G0500030","0500000US05003",5003,20000,0.006440456,2435668638,0.017677605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781055900621118,0.797204968944099,0.00031055900621118,0.779813664596273,0,0,0,0,0,0
"115","Baxter County","AR",2022,"G0500050","0500000US05005",5005,41673,0.01379632,1519567883,0.011028726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85527950310559,0,0.390993788819876,0,0,0,0,0
"116","Benton County","AR",2022,"G0500070","0500000US05007",5007,273510,0.092729656,2290399997,0.016623274,0,0.997204968944099,0.993478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809937888198758,0,0.814596273291926,0,0,0,0,0.824223602484472,0.583540372670807,0.359316770186335,0,0.754347826086956,0.867391304347826,0.854658385093168,0
"117","Boone County","AR",2022,"G0500090","0500000US05009",5009,37525,0.012455473,1559173233,0.011316174,0,0,0,0,0,0,0,0.923291925465838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547515527950311,0.564285714285714,0.930745341614907,0.959316770186335,0.599378881987578,0,0,0,0,0
"118","Bradley County","AR",2022,"G0500110","0500000US05011",5011,10805,0.00352492,1690840581,0.012271789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932298136645963,0.952795031055901,0.00031055900621118,0.654037267080745,0.641304347826087,0,0,0,0,0
"119","Calhoun County","AR",2022,"G0500130","0500000US05013",5013,5160,0.001600301,1637953308,0.011887944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999068322981366,0.999378881987578,0.00031055900621118,0.97888198757764,0,0,0,0,0,0
"120","Carroll County","AR",2022,"G0500150","0500000US05015",5015,28062,0.009364972,1654237175,0.012006129,0,0,0,0,0,0,0,0.932608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0
"121","Chicot County","AR",2022,"G0500170","0500000US05017",5017,10433,0.003461055,1790177991,0.012992761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0.83695652173913,0.901863354037267,0,0,0,0,0
"122","Clark County","AR",2022,"G0500190","0500000US05019",5019,22341,0.007174579,2286820792,0.016597297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847515527950311,0.758074534161491,0.00031055900621118,0.70776397515528,0.714596273291925,0,0,0,0,0
"123","Clay County","AR",2022,"G0500210","0500000US05021",5021,14710,0.004876744,1661079823,0.012055792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68167701863354,0.765527950310559,0.883850931677019,0.722670807453416,0,0,0,0,0,0
"124","Cleburne County","AR",2022,"G0500230","0500000US05023",5023,25063,0.008265285,1533633005,0.011130808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847515527950311,0,0.602173913043478,0.639751552795031,0.888198757763975,0,0,0,0,0,0,0
"125","Cleveland County","AR",2022,"G0500250","0500000US05025",5025,8063,0.002538661,1551151263,0.011257952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648136645962733,0.78944099378882,0.00031055900621118,0,0,0,0,0,0,0
"126","Columbia County","AR",2022,"G0500270","0500000US05027",5027,23620,0.007632948,1986084826,0.014414614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86832298136646,0.902173913043478,0.00031055900621118,0,0.595341614906832,0,0,0,0,0
"127","Conway County","AR",2022,"G0500290","0500000US05029",5029,20895,0.006881196,1467216057,0.010648767,0,0,0,0,0,0,0,0.933229813664596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857453416149068,0.90527950310559,0.00031055900621118,0.823913043478261,0,0,0,0,0,0
"128","Craighead County","AR",2022,"G0500310","0500000US05031",5031,109081,0.036548139,1845861705,0.013396902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96583850931677,0,0,0,0,0,0,0,0,0.891925465838509,0,0,0.641925465838509,0.734472049689441,0.894099378881988,0.918633540372671,0.564906832298137,0,0.791304347826087,0,0,0
"129","Crawford County","AR",2022,"G0500330","0500000US05033",5033,63118,0.02011869,1569258524,0.011389371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758695652173913,0.722670807453416,0.00031055900621118,0.68944099378882,0.329192546583851,0,0.790683229813665,0,0,0
"130","Crittenden County","AR",2022,"G0500350","0500000US05035",5035,48381,0.016078853,1669001844,0.012113288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883850931677019,0.785714285714286,0,0.911180124223603,0.899689440993789,0.938819875776397,0.839130434782609,0.525465838509317,0,0.795652173913043,0.949689440993789,0.90527950310559,0.913354037267081
"131","Cross County","AR",2022,"G0500370","0500000US05037",5037,16576,0.005633153,1611644630,0.011697001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898757763975155,0.872981366459627,0.00031055900621118,0.821739130434783,0.572670807453416,0,0,0,0,0
"132","Dallas County","AR",2022,"G0500390","0500000US05039",5039,7114,0.002210352,1730089701,0.012556652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685714285714286,0.593167701863354,0.790683229813665,0,0,0,0,0,0,0
"133","Desha County","AR",2022,"G0500410","0500000US05041",5041,11538,0.003835268,2104916706,0.015277073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946583850931677,0.935403726708074,0.00031055900621118,0.965217391304348,0.940993788819876,0,0,0,0,0
"134","Drew County","AR",2022,"G0500430","0500000US05043",5043,18263,0.005824751,2165015291,0.015713257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0.86583850931677,0.898757763975155,0,0,0,0,0
"135","Faulkner County","AR",2022,"G0500450","0500000US05045",5045,124800,0.040977491,1719978602,0.012483268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98695652173913,0,0,0.857142857142857,0,0.839751552795031,0,0,0.545341614906832,0.532919254658385,0.00031055900621118,0.654658385093168,0.43416149068323,0,0.77888198757764,0,0,0
"136","Franklin County","AR",2022,"G0500470","0500000US05047",5047,17785,0.005707663,1606126696,0.011656953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585093167701863,0.59472049689441,0.00031055900621118,0,0,0,0,0,0,0
"137","Fulton County","AR",2022,"G0500490","0500000US05049",5049,12301,0.004015555,1607073255,0.011663823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77888198757764,0.757142857142857,0.00031055900621118,0,0.347826086956522,0,0,0,0,0
"138","Garland County","AR",2022,"G0500510","0500000US05051",5051,99043,0.033161595,1902451675,0.013807621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863664596273292,0.837888198757764,0,0,0,0.790062111801242,0.844409937888199,0.507763975155279,0,0.773291925465838,0,0,0
"139","Grant County","AR",2022,"G0500530","0500000US05053",5053,18229,0.005958137,1639470561,0.011898956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96583850931677,0,0,0,0,0,0,0.866149068322981,0,0,0,0,0,0,0
"140","Greene County","AR",2022,"G0500550","0500000US05055",5055,45197,0.015189723,1500577301,0.010890896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55776397515528,0.552484472049689,0.788819875776398,0.875465838509317,0.331987577639752,0,0,0,0,0
"141","Hempstead County","AR",2022,"G0500570","0500000US05057",5057,21695,0.006769763,1919176570,0.013929007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865527950310559,0.877329192546584,0.00031055900621118,0.653726708074534,0.544099378881988,0,0,0,0,0
"142","Hot Spring County","AR",2022,"G0500590","0500000US05059",5059,33667,0.011008848,1611422579,0.011695389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706211180124224,0.761490683229814,0.915217391304348,0,0.516149068322981,0,0.690372670807453,0,0,0
"143","Howard County","AR",2022,"G0500610","0500000US05061",5061,13267,0.00428898,1542530324,0.011195383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924534161490683,0.934472049689441,0.00031055900621118,0,0.787267080745342,0,0,0,0,0
"144","Independence County","AR",2022,"G0500630","0500000US05063",5063,37585,0.012572227,1998254656,0.014502941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959627329192547,0,0,0,0,0.570186335403727,0.570496894409938,0.934472049689441,0,0.508385093167702,0,0,0,0,0
"145","Izard County","AR",2022,"G0500650","0500000US05065",5065,13596,0.004541449,1512229171,0.010975463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0.997204968944099,0.786024844720497,0,0,0,0,0
"146","Jackson County","AR",2022,"G0500670","0500000US05067",5067,16908,0.005614193,1661328942,0.0120576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953416149068323,0.966770186335404,0.00031055900621118,0,0.576086956521739,0,0,0,0,0
"147","Jefferson County","AR",2022,"G0500690","0500000US05069",5069,68123,0.022685293,2372491436,0.017219078,0.945341614906832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951242236024845,0.845341614906832,0.93695652173913,0,0,0.901552795031056,0.894099378881988,0.874223602484472,0,0.845031055900621,0,0,0
"148","Johnson County","AR",2022,"G0500710","0500000US05071",5071,26475,0.008599582,1771499600,0.012857197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741614906832298,0.826086956521739,0.00031055900621118,0.741925465838509,0,0,0,0,0,0
"149","Lafayette County","AR",2022,"G0500730","0500000US05073",5073,6728,0.002119875,1414356006,0.010265119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"150","Lawrence County","AR",2022,"G0500750","0500000US05075",5075,16511,0.00541927,1534086371,0.011134098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557142857142857,0.530434782608696,0.804037267080745,0.918944099378882,0.486335403726708,0,0,0,0,0
"151","Lee County","AR",2022,"G0500770","0500000US05077",5077,8963,0.002937822,1611351647,0.011694874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992236024844721,0.988198757763975,0.00031055900621118,0.941925465838509,0.977639751552795,0,0,0,0,0
"152","Lincoln County","AR",2022,"G0500790","0500000US05079",5079,13278,0.004354842,1475692133,0.010710284,0.980434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804347826086957,0.773291925465838,0.00031055900621118,0.600931677018634,0,0,0,0,0,0
"153","Little River County","AR",2022,"G0500810","0500000US05081",5081,12345,0.0040262,1459058292,0.010589559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895031055900621,0.919565217391304,0.00031055900621118,0.638198757763975,0,0,0,0,0,0
"154","Logan County","AR",2022,"G0500830","0500000US05083",5083,21619,0.007084767,1890573267,0.01372141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591304347826087,0.611801242236025,0.00031055900621118,0.625155279503106,0.40776397515528,0,0,0,0,0
"155","Lonoke County","AR",2022,"G0500850","0500000US05085",5085,73163,0.024556358,2080761566,0.01510176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893478260869565,0,0,0,0,0.683540372670807,0.661180124223603,0.00031055900621118,0.77888198757764,0.452484472049689,0,0.763975155279503,0.876086956521739,0.86304347826087,0.904037267080745
